type,time,latitude,longitude,altitude (ft),speed (kt),course,distance (nmi),distance_interval (ft),eos,color,name,desc
T,2014-05-08 02:07:53,41.725531574,-86.905369414,563.4,0.7,203.1,6.430,10.87,,,,
T,2014-05-08 02:07:57,41.725520259,-86.905371426,577.6,0.6,187.6,6.431,4.16,,,,
T,2014-05-08 02:07:58,41.725519924,-86.905367821,624.9,0.6,97.1,6.431,0.99,,,,
T,2014-05-08 02:07:59,41.725518079,-86.905358434,621.8,1.6,104.7,6.431,2.65,,,,
T,2014-05-08 02:08:02,41.725515649,-86.905344520,609.2,0.8,103.2,6.432,3.90,,,,
T,2014-05-08 02:08:04,41.725524869,-86.905355668,606.0,1.3,317.9,6.433,4.53,,,,
T,2014-05-08 02:08:07,41.725548170,-86.905369582,601.3,1.8,336.0,6.434,9.30,,,,
T,2014-05-08 02:08:15,41.725571388,-86.905362625,583.9,0.6,12.6,6.436,8.67,,,,
T,2014-05-08 02:08:16,41.725571556,-86.905356590,601.3,1.0,87.9,6.436,1.65,,,,
T,2014-05-08 02:08:38,41.725606089,-86.905368911,591.8,0.4,345.1,6.438,13.03,,,,
T,2014-05-08 02:08:49,41.725593433,-86.905389279,595.0,0.4,230.2,6.439,7.22,,,,
T,2014-05-08 02:09:16,41.725614304,-86.905367738,595.0,0.2,37.6,6.441,9.61,,,,
T,2014-05-08 02:09:45,41.725625703,-86.905375198,595.0,0.1,334.0,6.442,4.63,,,,
T,2014-05-08 02:10:15,41.725594271,-86.905373521,595.0,0.2,177.7,6.443,11.46,,,,
T,2014-05-08 02:10:42,41.725591170,-86.905366983,593.4,0.0,122.4,6.444,2.11,,,,
T,2014-05-08 02:11:12,41.725589242,-86.905372348,595.0,0.0,244.3,6.444,1.62,,,,
T,2014-05-08 02:11:42,41.725601228,-86.905390536,595.0,0.1,311.4,6.445,6.61,,,,
T,2014-05-08 02:12:24,41.725591589,-86.905387938,595.0,0.1,168.6,6.446,3.58,,,,
T,2014-05-08 02:12:58,41.725594439,-86.905385423,595.0,0.0,33.4,6.446,1.24,,,,
T,2014-05-08 02:13:27,41.725579519,-86.905394811,596.6,0.1,205.2,6.447,6.01,,,,
T,2014-05-08 02:13:57,41.725573316,-86.905411910,596.6,0.1,244.1,6.448,5.19,,,,
T,2014-05-08 02:14:32,41.725599133,-86.905385675,596.6,0.2,37.2,6.450,11.82,,,,
T,2014-05-08 02:15:08,41.725595193,-86.905345861,599.7,0.2,97.6,6.451,10.96,,,,
T,2014-05-08 02:15:22,41.725542052,-86.905319542,602.9,0.9,159.7,6.455,20.65,,,,
T,2014-05-08 02:15:56,41.725534927,-86.905306215,602.9,0.1,125.6,6.456,4.47,,,,
T,2014-05-08 02:16:40,41.725517493,-86.905301185,599.7,0.1,167.9,6.457,6.50,,,,
T,2014-05-08 02:17:24,41.725514559,-86.905313171,599.7,0.0,251.8,6.457,3.44,,,,
T,2014-05-08 02:17:56,41.725531742,-86.905322140,598.1,0.1,338.7,6.458,6.72,,,,
T,2014-05-08 02:18:31,41.725534256,-86.905306215,598.1,0.1,78.1,6.459,4.44,,,,
T,2014-05-08 02:19:04,41.725515984,-86.905309232,598.1,0.1,187.0,6.460,6.71,,,,
T,2014-05-08 02:19:39,41.725507435,-86.905311998,598.1,0.1,193.6,6.461,3.21,,,,
T,2014-05-08 02:20:13,41.725501148,-86.905320128,596.6,0.1,224.0,6.461,3.19,,,,
T,2014-05-08 02:20:29,41.725502154,-86.905337060,598.1,0.2,274.6,6.462,4.64,,,,
T,2014-05-08 02:20:41,41.725518918,-86.905307388,599.7,0.5,52.9,6.464,10.15,,,,
T,2014-05-08 02:20:55,41.725565270,-86.905135056,596.6,2.1,70.2,6.472,49.98,,,,
T,2014-05-08 02:21:02,41.725590248,-86.905074874,598.1,1.6,60.9,6.475,18.78,,,,
T,2014-05-08 02:21:18,41.725743050,-86.905039083,595.0,2.1,9.9,6.484,56.53,,,,
T,2014-05-08 02:21:28,41.725787641,-86.904954426,565.0,1.7,54.8,6.489,28.25,,,,
T,2014-05-08 02:21:29,41.725777835,-86.904948894,599.7,2.3,157.2,6.490,3.88,,,,
T,2014-05-08 02:21:37,41.725689825,-86.904933387,593.4,2.4,172.5,6.495,32.35,,,,
T,2014-05-08 02:21:47,41.725657890,-86.904884353,585.5,1.1,131.1,6.498,17.74,,,,
T,2014-05-08 02:21:48,41.725659398,-86.904887538,598.1,0.6,302.4,6.498,1.03,,,,
T,2014-05-08 02:21:57,41.725666439,-86.904881503,593.4,0.2,32.6,6.499,3.05,,,,

type,time,latitude,longitude,altitude (ft),speed (kt),course,distance (nmi),distance_interval (ft),eos,color,name,desc
T,2014-05-10 22:09:54,41.732195187,-86.915011369,492.5,,,0.000,,,Cyan,2014-05-10 17:09:54 Auto,
T,2014-05-10 22:10:16,41.732298201,-86.914775334,497.2,2.0,59.7,0.012,74.57,,,,
T,2014-05-10 22:10:32,41.732317563,-86.914923275,509.8,1.5,279.9,0.019,40.99,,,,
T,2014-05-10 22:10:33,41.732319994,-86.914929980,509.8,1.2,295.9,0.019,2.03,,,,
T,2014-05-10 22:10:38,41.732337261,-86.914947163,522.4,0.9,323.4,0.021,7.85,,,,
T,2014-05-10 22:10:43,41.732354192,-86.914959904,533.5,0.8,330.7,0.022,7.08,,,,
T,2014-05-10 22:10:44,41.732353522,-86.914965603,533.5,0.9,261.0,0.022,1.57,,,,
T,2014-05-10 22:10:50,41.732367687,-86.914988989,544.5,0.8,309.1,0.023,8.21,,,,
T,2014-05-10 22:10:52,41.732373051,-86.914995946,552.4,0.8,315.9,0.024,2.73,,,,
T,2014-05-10 22:11:04,41.732417978,-86.915036934,561.8,1.0,325.8,0.027,19.83,,,,
T,2014-05-10 22:11:20,41.732474556,-86.915090410,572.9,0.9,324.8,0.031,25.26,,,,
T,2014-05-10 22:11:40,41.732529206,-86.915155118,579.2,0.8,318.5,0.036,26.62,,,,
T,2014-05-10 22:12:01,41.732598189,-86.915217647,583.9,0.9,325.9,0.041,30.38,,,,
T,2014-05-10 22:12:22,41.732660048,-86.915252013,585.5,0.7,337.5,0.045,24.41,,,,
T,2014-05-10 22:12:36,41.732698018,-86.915323511,588.6,1.0,305.4,0.049,23.92,,,,
T,2014-05-10 22:12:58,41.732772700,-86.915389141,587.1,0.9,326.7,0.054,32.58,,,,
T,2014-05-10 22:13:25,41.732861884,-86.915470865,588.6,0.9,325.6,0.060,39.42,,,,
T,2014-05-10 22:13:50,41.732938411,-86.915532807,588.6,0.8,328.9,0.066,32.61,,,,
T,2014-05-10 22:14:15,41.733020386,-86.915637078,587.1,1.0,316.5,0.073,41.26,,,,
T,2014-05-10 22:14:41,41.733083166,-86.915749814,588.6,0.9,306.7,0.079,38.34,,,,
T,2014-05-10 22:15:09,41.733148377,-86.915838998,588.6,0.7,314.4,0.085,34.02,,,,
T,2014-05-10 22:15:34,41.733217612,-86.915947879,588.6,0.9,310.4,0.091,38.98,,,,
T,2014-05-10 22:15:57,41.733275615,-86.916029770,588.6,0.8,313.5,0.096,30.76,,,,
T,2014-05-10 22:16:22,41.733371923,-86.916038906,590.2,0.8,356.0,0.102,35.18,,,,
T,2014-05-10 22:16:51,41.733491365,-86.915988531,588.6,0.9,17.5,0.109,45.64,,,,
T,2014-05-10 22:17:19,41.733581554,-86.915997248,588.6,0.7,355.9,0.115,32.95,,,,
T,2014-05-10 22:17:47,41.733685574,-86.916041756,590.2,0.8,342.3,0.121,39.80,,,,
T,2014-05-10 22:18:15,41.733795628,-86.916092718,588.6,0.9,340.9,0.128,42.45,,,,
T,2014-05-10 22:18:36,41.733864862,-86.916110152,599.7,0.7,349.4,0.133,25.67,,,,
T,2014-05-10 22:18:37,41.733867042,-86.916110320,596.6,0.5,356.7,0.133,0.80,,,,
T,2014-05-10 22:18:53,41.733934516,-86.916130520,579.2,0.9,347.4,0.137,25.20,,,,
T,2014-05-10 22:18:54,41.733940886,-86.916133035,579.2,1.4,343.6,0.137,2.42,,,,
T,2014-05-10 22:18:55,41.733943401,-86.916137226,591.8,0.9,308.8,0.137,1.47,,,,
T,2014-05-10 22:18:56,41.733944994,-86.916137729,590.2,0.4,346.7,0.138,0.60,,,,
T,2014-05-10 22:19:21,41.734037613,-86.916159438,583.9,0.8,350.1,0.143,34.27,,,,
T,2014-05-10 22:19:46,41.734158397,-86.916211573,582.3,1.1,342.1,0.151,46.26,,,,
T,2014-05-10 22:20:05,41.734263925,-86.916244514,583.9,1.2,346.9,0.157,39.49,,,,
T,2014-05-10 22:20:27,41.734399460,-86.916279048,583.9,1.4,349.2,0.166,50.28,,,,
T,2014-05-10 22:20:51,41.734551173,-86.916304864,583.9,1.4,352.8,0.175,55.73,,,,
T,2014-05-10 22:21:18,41.734701628,-86.916344846,585.5,1.2,348.8,0.184,55.90,,,,
T,2014-05-10 22:21:44,41.734860465,-86.916387761,587.1,1.3,348.6,0.194,59.05,,,,
T,2014-05-10 22:22:10,41.735039083,-86.916446686,587.1,1.5,346.2,0.205,67.05,,,,
T,2014-05-10 22:22:35,41.735219462,-86.916494714,587.1,1.6,348.8,0.216,67.02,,,,
T,2014-05-10 22:22:50,41.735340077,-86.916477699,590.2,1.7,6.0,0.223,44.20,,,,
T,2014-05-10 22:23:17,41.735556414,-86.916523213,591.8,1.8,351.1,0.236,79.81,,,,
T,2014-05-10 22:23:46,41.735795466,-86.916574510,591.8,1.8,350.9,0.251,88.23,,,,
T,2014-05-10 22:24:09,41.735967044,-86.916651959,590.2,1.7,341.4,0.261,66.00,,,,
T,2014-05-10 22:24:37,41.736203414,-86.916733514,587.1,1.9,345.6,0.276,88.96,,,,
T,2014-05-10 22:25:03,41.736411201,-86.916804593,588.6,1.8,345.7,0.289,78.16,,,,
T,2014-05-10 22:25:24,41.736598201,-86.916863937,588.6,2.0,346.7,0.301,70.04,,,,
T,2014-05-10 22:25:50,41.736810934,-86.916925795,587.1,1.8,347.8,0.314,79.34,,,,
T,2014-05-10 22:26:14,41.737025510,-86.916973824,587.1,2.0,350.5,0.327,79.28,,,,
T,2014-05-10 22:26:39,41.737245955,-86.917028390,587.1,1.9,349.5,0.340,81.70,,,,
T,2014-05-10 22:27:08,41.737516522,-86.917045070,583.9,2.0,357.4,0.356,98.70,,,,
T,2014-05-10 22:27:29,41.737706875,-86.917040544,583.9,2.0,1.0,0.368,69.38,,,,
T,2014-05-10 22:27:53,41.737935282,-86.917043393,585.5,2.1,359.5,0.381,83.23,,,,
T,2014-05-10 22:28:16,41.738142734,-86.917060241,585.5,2.0,356.5,0.394,75.73,,,,
T,2014-05-10 22:28:36,41.738330657,-86.917082621,587.1,2.0,354.9,0.405,68.75,,,,
T,2014-05-10 22:28:59,41.738539953,-86.917106761,587.1,2.0,355.1,0.418,76.55,,,,
T,2014-05-10 22:29:24,41.738770539,-86.917148083,587.1,2.0,352.4,0.432,84.78,,,,
T,2014-05-10 22:29:47,41.738994420,-86.917143473,590.2,2.1,0.9,0.445,81.59,,,,
T,2014-05-10 22:30:08,41.739177396,-86.917134421,590.2,1.9,2.1,0.456,66.72,,,,
T,2014-05-10 22:30:29,41.739371186,-86.917151352,590.2,2.0,356.3,0.468,70.77,,,,
T,2014-05-10 22:30:53,41.739570424,-86.917220084,591.8,1.9,345.6,0.480,74.99,,,,
T,2014-05-10 22:31:20,41.739832945,-86.917307926,591.8,2.2,346.0,0.496,98.62,,,,
T,2014-05-10 22:31:47,41.740062945,-86.917440528,593.4,2.0,336.7,0.511,91.29,,,,
T,2014-05-10 22:32:02,41.740131006,-86.917569777,593.4,1.7,305.2,0.519,43.12,,,,
T,2014-05-10 22:32:16,41.740202839,-86.917719981,593.4,2.1,302.7,0.527,48.64,,,,
T,2014-05-10 22:32:45,41.740328902,-86.918103537,593.4,2.3,293.8,0.545,114.32,,,,
T,2014-05-10 22:33:19,41.740460163,-86.918518944,593.4,2.1,293.0,0.566,123.05,,,,
T,2014-05-10 22:33:47,41.740575917,-86.918869978,593.4,2.2,293.8,0.583,104.68,,,,
T,2014-05-10 22:34:17,41.740621096,-86.919230484,593.4,2.0,279.5,0.599,99.76,,,,
T,2014-05-10 22:34:46,41.740617156,-86.919534747,591.8,1.7,269.0,0.613,83.05,,,,
T,2014-05-10 22:35:11,41.740576923,-86.919772038,591.8,1.6,257.2,0.624,66.40,,,,
T,2014-05-10 22:35:36,41.740534427,-86.919987788,593.4,1.4,255.2,0.634,60.89,,,,
T,2014-05-10 22:36:09,41.740485392,-86.920313928,593.4,1.6,258.6,0.649,90.79,,,,
T,2014-05-10 22:36:38,41.740474161,-86.920624645,593.4,1.7,267.2,0.663,84.90,,,,
T,2014-05-10 22:37:03,41.740470389,-86.920901248,593.4,1.8,269.0,0.675,75.50,,,,
T,2014-05-10 22:37:39,41.740490841,-86.921339873,593.4,2.0,273.6,0.695,119.94,,,,
T,2014-05-10 22:37:47,41.740492182,-86.921436600,593.4,2.0,271.1,0.699,26.40,,,,
T,2014-05-10 22:38:11,41.740479861,-86.921740528,593.4,2.1,266.9,0.713,83.07,,,,
T,2014-05-10 22:38:38,41.740405597,-86.922043534,593.4,1.9,251.8,0.727,87.01,,,,
T,2014-05-10 22:39:08,41.740340050,-86.922394484,591.8,1.9,255.9,0.744,98.72,,,,
T,2014-05-10 22:39:35,41.740194960,-86.922671003,590.2,2.0,234.9,0.759,92.15,,,,
T,2014-05-10 22:40:00,41.739997901,-86.922894549,590.2,2.2,220.2,0.774,94.23,,,,
T,2014-05-10 22:40:24,41.739823474,-86.923111975,588.6,2.1,222.9,0.789,86.96,,,,
T,2014-05-10 22:40:53,41.739603365,-86.923432667,587.1,2.4,227.4,0.808,118.72,,,,
T,2014-05-10 22:41:23,41.739398595,-86.923790742,587.1,2.4,232.5,0.828,122.96,,,,
T,2014-05-10 22:41:54,41.739149904,-86.924109841,587.1,2.4,223.8,0.849,125.69,,,,
T,2014-05-10 22:42:20,41.738873720,-86.924233055,591.8,2.4,198.4,0.866,106.11,,,,
T,2014-05-10 22:42:48,41.738476250,-86.924228109,593.4,3.1,179.5,0.890,144.84,,,,
T,2014-05-10 22:43:17,41.738052126,-86.924254680,591.8,3.2,182.7,0.916,154.72,,,,
T,2014-05-10 22:43:35,41.737794718,-86.924284603,577.6,3.1,185.0,0.931,94.15,,,,
T,2014-05-10 22:43:36,41.737781977,-86.924285023,587.1,2.8,181.4,0.932,4.64,,,,
T,2014-05-10 22:43:39,41.737742750,-86.924286280,595.0,2.8,181.4,0.934,14.30,,,,
T,2014-05-10 22:44:13,41.737266071,-86.924361633,587.1,3.0,186.7,0.963,174.91,,,,
T,2014-05-10 22:44:46,41.736830464,-86.924468502,588.6,2.9,190.4,0.990,161.39,,,,
T,2014-05-10 22:44:50,41.736789309,-86.924483087,588.6,2.3,194.8,0.992,15.52,1,,,
T,2014-05-10 23:12:34,41.721844375,-86.941496422,585.5,,,2.170,7157.19,,,,
T,2014-05-10 23:12:53,41.721459478,-86.941580409,583.9,4.4,189.3,2.194,142.12,,,,
T,2014-05-10 23:13:07,41.721178349,-86.941620139,580.8,4.4,186.0,2.211,103.01,,,,
T,2014-05-10 23:13:16,41.721015321,-86.941670682,572.9,4.0,193.0,2.221,60.99,,,,
T,2014-05-10 23:13:18,41.720972741,-86.941690547,583.9,4.9,199.2,2.223,16.44,,,,
T,2014-05-10 23:13:19,41.720953966,-86.941698175,583.9,4.2,196.9,2.224,7.15,,,,
T,2014-05-10 23:13:46,41.720440071,-86.941836057,579.2,4.2,191.3,2.256,191.01,,,,
T,2014-05-10 23:14:08,41.720007733,-86.941804457,583.9,4.2,176.9,2.282,157.78,,,,
T,2014-05-10 23:14:27,41.719629793,-86.941817952,582.3,4.3,181.5,2.305,137.77,,,,
T,2014-05-10 23:14:51,41.719114473,-86.941892132,582.3,4.7,186.1,2.336,188.87,,,,
T,2014-05-10 23:15:16,41.718568141,-86.941979975,582.3,4.8,186.8,2.369,200.52,,,,
T,2014-05-10 23:15:33,41.718213838,-86.941941418,583.9,4.5,175.4,2.390,129.53,,,,
T,2014-05-10 23:15:52,41.717895158,-86.942153061,580.8,4.0,206.4,2.411,129.71,,,,
T,2014-05-10 23:16:13,41.717414875,-86.942148032,585.5,4.9,179.6,2.440,175.02,,,,
T,2014-05-10 23:16:38,41.716848928,-86.942207292,583.9,4.9,184.5,2.474,206.86,,,,
T,2014-05-10 23:17:01,41.716322293,-86.942227995,585.5,4.9,181.7,2.506,191.99,,,,
T,2014-05-10 23:17:17,41.715981485,-86.942174686,585.5,4.6,173.3,2.526,125.04,,,,
T,2014-05-10 23:17:36,41.715543447,-86.942129927,587.1,5.0,175.6,2.553,160.09,,,,
T,2014-05-10 23:17:54,41.715121754,-86.942185918,585.5,5.1,185.7,2.578,154.42,,,,
T,2014-05-10 23:17:56,41.715081101,-86.942203185,585.5,4.6,197.6,2.581,15.55,,,,
T,2014-05-10 23:18:00,41.714986973,-86.942198491,582.3,5.1,177.9,2.586,34.32,,,,
T,2014-05-10 23:18:25,41.714432090,-86.942298738,580.8,4.8,187.7,2.620,204.04,,,,
T,2014-05-10 23:18:49,41.713923309,-86.942457156,582.3,4.7,193.1,2.651,190.38,,,,
T,2014-05-10 23:19:05,41.713550985,-86.942504514,585.5,5.0,185.4,2.674,136.29,,,,
T,2014-05-10 23:19:32,41.712958971,-86.942661004,583.9,4.8,191.2,2.710,219.92,,,,
T,2014-05-10 23:19:50,41.712616570,-86.942846915,585.5,4.4,202.1,2.732,134.70,,,,
T,2014-05-10 23:20:13,41.712225387,-86.943047745,585.5,3.9,201.0,2.757,152.73,,,,
T,2014-05-10 23:20:30,41.711834706,-86.943008686,587.1,5.0,175.7,2.781,142.76,,,,
T,2014-05-10 23:20:49,41.711382000,-86.943014469,588.6,5.1,180.5,2.808,164.97,,,,
T,2014-05-10 23:21:17,41.710753692,-86.943106838,588.6,4.9,186.3,2.846,230.34,,,,
T,2014-05-10 23:21:41,41.710181544,-86.943073142,587.1,5.2,177.5,2.880,208.69,,,,
T,2014-05-10 23:22:01,41.709766137,-86.943121087,588.6,4.5,184.9,2.905,151.94,,,,
T,2014-05-10 23:22:25,41.709417030,-86.943342788,588.6,3.5,205.4,2.928,140.88,,,,
T,2014-05-10 23:22:41,41.709286775,-86.943649985,590.2,3.6,240.4,2.944,96.38,,,,
T,2014-05-10 23:23:02,41.709155180,-86.944183074,591.8,4.3,251.7,2.969,153.26,,,,
T,2014-05-10 23:23:22,41.708993157,-86.944702668,591.8,4.6,247.3,2.995,153.67,,,,
T,2014-05-10 23:23:45,41.708817557,-86.945270291,591.8,4.3,247.5,3.022,167.68,,,,
T,2014-05-10 23:24:07,41.708645895,-86.945772450,591.8,4.1,245.4,3.047,150.71,,,,
T,2014-05-10 23:24:31,41.708527040,-86.946366224,591.8,4.1,255.0,3.075,167.82,,,,
T,2014-05-10 23:24:52,41.708363341,-86.946855057,590.2,4.1,245.8,3.099,146.20,,,,
T,2014-05-10 23:25:15,41.708113477,-86.947220257,590.2,3.5,227.5,3.121,135.03,,,,
T,2014-05-10 23:25:39,41.707939804,-86.947742449,590.2,3.9,246.0,3.147,156.00,,,,
T,2014-05-10 23:26:07,41.707793204,-86.948401686,590.2,4.0,253.4,3.177,187.77,,,,
T,2014-05-10 23:26:37,41.707726317,-86.949199224,590.2,4.3,263.6,3.214,219.14,,,,
T,2014-05-10 23:27:02,41.707624812,-86.949790651,590.2,3.9,257.1,3.241,165.68,,,,
T,2014-05-10 23:27:27,41.707468992,-86.950272862,588.6,3.4,246.6,3.264,143.39,,,,
T,2014-05-10 23:27:49,41.707506375,-86.950777369,588.6,3.7,275.7,3.287,138.43,,,,
T,2014-05-10 23:28:09,41.707794126,-86.951352116,588.6,5.6,303.8,3.318,188.75,,,,
T,2014-05-10 23:28:28,41.707835114,-86.951922504,588.6,4.9,275.5,3.344,156.46,,,,
T,2014-05-10 23:28:54,41.707873587,-86.952656424,587.1,4.6,274.0,3.377,200.89,,,,
T,2014-05-10 23:29:21,41.707889512,-86.953362515,587.1,4.2,271.7,3.409,192.89,,,,
T,2014-05-10 23:29:47,41.707973918,-86.953892419,587.1,3.4,282.0,3.433,147.93,,,,
T,2014-05-10 23:30:12,41.708094450,-86.954376223,587.1,3.3,288.5,3.456,139.22,,,,
T,2014-05-10 23:30:22,41.708238786,-86.954476805,574.5,3.5,332.5,3.466,59.33,,,,
T,2014-05-10 23:30:23,41.708254628,-86.954477392,585.5,3.4,358.4,3.467,5.77,,,,
T,2014-05-10 23:30:25,41.708288072,-86.954483846,588.6,3.6,351.8,3.469,12.31,,,,
T,2014-05-10 23:30:37,41.708458727,-86.954468340,449.9,3.1,3.9,3.479,62.33,,,,
T,2014-05-10 23:30:38,41.708471719,-86.954462053,226.0,3.0,19.9,3.480,5.04,,,,
T,2014-05-10 23:30:39,41.708483957,-86.954454845,524.0,2.9,23.7,3.481,4.87,,,,
T,2014-05-10 23:30:40,41.708496027,-86.954447050,552.4,2.9,25.7,3.481,4.89,,,,
T,2014-05-10 23:30:41,41.708509103,-86.954440679,549.2,3.0,20.0,3.482,5.07,,,,
T,2014-05-10 23:30:44,41.708549503,-86.954431208,568.1,3.0,9.9,3.485,14.95,,,,
T,2014-05-10 23:30:45,41.708564926,-86.954431711,587.1,3.3,358.6,3.486,5.62,,,,
T,2014-05-10 23:30:46,41.708582528,-86.954437494,572.9,3.9,346.2,3.487,6.61,,,,
T,2014-05-10 23:30:47,41.708602728,-86.954439087,604.4,4.4,356.6,3.488,7.37,,,,
T,2014-05-10 23:30:48,41.708618570,-86.954441434,585.5,3.4,353.7,3.489,5.81,,,,
T,2014-05-10 23:30:49,41.708639273,-86.954448558,596.6,4.6,345.6,3.490,7.79,,,,
T,2014-05-10 23:30:57,41.708781430,-86.954460796,587.1,3.8,356.3,3.499,51.91,,,,
T,2014-05-10 23:31:23,41.709307563,-86.954391561,587.1,4.4,5.6,3.530,192.65,,,,
T,2014-05-10 23:31:47,41.709811818,-86.954542017,585.5,4.6,347.4,3.561,188.28,,,,
T,2014-05-10 23:32:13,41.710466612,-86.954744607,585.5,5.6,347.0,3.602,244.93,,,,
T,2014-05-10 23:32:30,41.710902052,-86.954907551,585.5,5.7,344.4,3.629,164.79,,,,
T,2014-05-10 23:32:47,41.711334307,-86.955040405,580.8,5.6,347.1,3.656,161.63,,,,
T,2014-05-10 23:33:09,41.711890781,-86.955353217,580.8,5.9,337.2,3.692,220.03,,,,
T,2014-05-10 23:33:33,41.712436611,-86.955795446,583.9,5.7,328.8,3.730,232.68,,,,
T,2014-05-10 23:34:01,41.713088304,-86.956343455,585.5,5.9,327.9,3.776,280.68,,,,
T,2014-05-10 23:34:25,41.713699596,-86.956695411,580.8,6.0,336.7,3.816,242.60,,,,
T,2014-05-10 23:34:48,41.714274259,-86.956993053,579.2,5.8,338.9,3.853,224.62,,,,
T,2014-05-10 23:35:06,41.714704000,-86.957224058,580.8,5.6,338.1,3.881,168.82,,,,
T,2014-05-10 23:35:28,41.715254858,-86.957407957,579.2,5.6,346.0,3.915,206.91,,,,
T,2014-05-10 23:35:52,41.715850141,-86.957663270,579.2,5.6,342.2,3.952,227.84,,,,
T,2014-05-10 23:36:18,41.716505857,-86.957946746,580.8,5.7,342.1,3.994,251.16,,,,
T,2014-05-10 23:36:45,41.717196861,-86.958368104,582.3,6.1,335.5,4.039,276.83,,,,
T,2014-05-10 23:37:09,41.717800023,-86.958745457,583.9,6.0,335.0,4.079,242.74,,,,
T,2014-05-10 23:37:31,41.718356246,-86.959023820,585.5,5.8,339.5,4.115,216.46,,,,
T,2014-05-10 23:37:53,41.718927305,-86.959175365,583.9,5.7,348.8,4.150,212.16,,,,
T,2014-05-10 23:38:19,41.719576065,-86.959281145,582.3,5.4,353.1,4.189,238.16,,,,
T,2014-05-10 23:38:44,41.720160199,-86.959325569,582.3,5.1,356.8,4.224,213.20,,,,
T,2014-05-10 23:39:06,41.720664957,-86.959359515,583.9,5.0,357.1,4.254,184.17,,,,
T,2014-05-10 23:39:24,41.721047424,-86.959346691,582.3,4.6,1.4,4.277,139.41,,,,
T,2014-05-10 23:39:49,41.721482277,-86.959287180,582.3,3.8,5.8,4.304,159.29,,,,
T,2014-05-10 23:40:14,41.721910508,-86.959307045,582.3,3.7,358.0,4.329,156.14,,,,
T,2014-05-10 23:40:38,41.722506043,-86.959474599,582.3,5.5,348.1,4.366,221.78,,,,
T,2014-05-10 23:41:08,41.723254630,-86.959699569,583.9,5.5,347.4,4.412,279.61,,,,
T,2014-05-10 23:41:27,41.723722173,-86.960067283,588.6,6.2,329.6,4.444,197.74,,,,
T,2014-05-10 23:41:52,41.724375458,-86.960416138,585.5,6.1,338.3,4.487,256.40,,,,
T,2014-05-10 23:42:18,41.725100493,-86.960653262,583.9,6.2,346.3,4.531,272.01,,,,
T,2014-05-10 23:42:46,41.725857798,-86.960884770,585.5,6.0,347.1,4.578,283.10,,,,
T,2014-05-10 23:43:12,41.726577636,-86.961088618,585.5,6.1,348.1,4.622,268.14,,,,
T,2014-05-10 23:43:39,41.727305520,-86.961319372,585.5,6.0,346.7,4.667,272.62,,,,
T,2014-05-10 23:44:03,41.727937013,-86.961548114,585.5,5.9,344.9,4.706,238.43,,,,
T,2014-05-10 23:44:27,41.728510503,-86.961656241,588.6,5.2,352.0,4.741,211.05,,,,
T,2014-05-10 23:44:31,41.728541264,-86.961583737,590.2,3.4,60.4,4.745,22.75,,,,
T,2014-05-10 23:44:52,41.728424924,-86.961184591,590.2,3.3,111.3,4.764,116.91,,,,
T,2014-05-10 23:45:15,41.728332555,-86.960633397,593.4,4.0,102.7,4.789,154.18,,,,
T,2014-05-10 23:45:32,41.728258459,-86.960152946,593.4,4.7,101.7,4.811,133.90,,,,
T,2014-05-10 23:45:51,41.728165168,-86.959616505,593.4,4.7,103.1,4.836,150.33,,,,
T,2014-05-10 23:46:10,41.728036338,-86.959029939,593.4,5.2,106.4,4.863,166.86,,,,
